GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021100330,222,2403,Nene,1610612743,Denver Nuggets,3,11,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,0,20120202,LAC,DEN
Shot Chart Detail,0021100341,34,2403,Nene,1610612743,Denver Nuggets,1,7,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,1,1,1,20120203,DEN,LAL
Shot Chart Detail,0021100341,61,2403,Nene,1610612743,Denver Nuggets,1,5,7,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,0,20120203,DEN,LAL
Shot Chart Detail,0021100341,79,2403,Nene,1610612743,Denver Nuggets,1,3,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,15,1,0,20120203,DEN,LAL
Shot Chart Detail,0021100341,197,2403,Nene,1610612743,Denver Nuggets,2,3,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,0,20120203,DEN,LAL
Shot Chart Detail,0021100341,218,2403,Nene,1610612743,Denver Nuggets,2,2,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-168,75,1,0,20120203,DEN,LAL
Shot Chart Detail,0021100341,222,2403,Nene,1610612743,Denver Nuggets,2,1,45,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,12,1,0,20120203,DEN,LAL
Shot Chart Detail,0021100341,295,2403,Nene,1610612743,Denver Nuggets,3,7,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,6,1,0,20120203,DEN,LAL
Shot Chart Detail,0021100341,303,2403,Nene,1610612743,Denver Nuggets,3,6,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1,20120203,DEN,LAL
Shot Chart Detail,0021100341,322,2403,Nene,1610612743,Denver Nuggets,3,4,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-30,146,1,1,20120203,DEN,LAL
Shot Chart Detail,0021100341,464,2403,Nene,1610612743,Denver Nuggets,4,2,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-27,148,1,0,20120203,DEN,LAL
Shot Chart Detail,0021100341,479,2403,Nene,1610612743,Denver Nuggets,4,1,40,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,1,1,1,20120203,DEN,LAL
Shot Chart Detail,0021100341,494,2403,Nene,1610612743,Denver Nuggets,4,0,28,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,14,1,1,20120203,DEN,LAL
Shot Chart Detail,0021100354,11,2403,Nene,1610612743,Denver Nuggets,1,10,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,124,146,1,0,20120204,POR,DEN
Shot Chart Detail,0021100354,164,2403,Nene,1610612743,Denver Nuggets,2,6,28,Missed Shot,Running Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,6,1,0,20120204,POR,DEN
Shot Chart Detail,0021100354,196,2403,Nene,1610612743,Denver Nuggets,2,2,54,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1,20120204,POR,DEN
Shot Chart Detail,0021100354,257,2403,Nene,1610612743,Denver Nuggets,3,8,11,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-35,22,1,0,20120204,POR,DEN
Shot Chart Detail,0021100354,278,2403,Nene,1610612743,Denver Nuggets,3,5,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,91,157,1,0,20120204,POR,DEN
Shot Chart Detail,0021100382,17,2403,Nene,1610612743,Denver Nuggets,1,9,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,23,1,1,20120208,DEN,DAL
Shot Chart Detail,0021100382,23,2403,Nene,1610612743,Denver Nuggets,1,8,43,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,7,1,0,20120208,DEN,DAL
Shot Chart Detail,0021100382,35,2403,Nene,1610612743,Denver Nuggets,1,7,45,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,14,1,1,20120208,DEN,DAL
Shot Chart Detail,0021100382,89,2403,Nene,1610612743,Denver Nuggets,1,3,45,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,1,1,1,20120208,DEN,DAL
Shot Chart Detail,0021100382,220,2403,Nene,1610612743,Denver Nuggets,2,3,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,19,1,0,20120208,DEN,DAL
Shot Chart Detail,0021100382,262,2403,Nene,1610612743,Denver Nuggets,2,1,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,3,1,1,20120208,DEN,DAL
Shot Chart Detail,0021100382,269,2403,Nene,1610612743,Denver Nuggets,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,55,6,550,1,0,20120208,DEN,DAL
Shot Chart Detail,0021100382,285,2403,Nene,1610612743,Denver Nuggets,3,9,47,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,36,126,1,1,20120208,DEN,DAL
Shot Chart Detail,0021100382,311,2403,Nene,1610612743,Denver Nuggets,3,5,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,23,1,1,20120208,DEN,DAL
Shot Chart Detail,0021100382,313,2403,Nene,1610612743,Denver Nuggets,3,5,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-155,67,1,0,20120208,DEN,DAL
Shot Chart Detail,0021100382,433,2403,Nene,1610612743,Denver Nuggets,4,6,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,0,20120208,DEN,DAL
Shot Chart Detail,0021100382,487,2403,Nene,1610612743,Denver Nuggets,4,2,5,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,34,1,0,20120208,DEN,DAL
Shot Chart Detail,0021100385,77,2403,Nene,1610612743,Denver Nuggets,1,3,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-10,1,1,20120209,DEN,GSW
Shot Chart Detail,0021100385,81,2403,Nene,1610612743,Denver Nuggets,1,3,1,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,-2,1,1,20120209,DEN,GSW
Shot Chart Detail,0021100385,200,2403,Nene,1610612743,Denver Nuggets,2,5,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-2,1,1,20120209,DEN,GSW
Shot Chart Detail,0021100385,215,2403,Nene,1610612743,Denver Nuggets,2,3,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,0,1,1,20120209,DEN,GSW
Shot Chart Detail,0021100385,269,2403,Nene,1610612743,Denver Nuggets,2,0,36,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20120209,DEN,GSW
Shot Chart Detail,0021100385,292,2403,Nene,1610612743,Denver Nuggets,3,9,57,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,31,1,1,20120209,DEN,GSW
Shot Chart Detail,0021100385,458,2403,Nene,1610612743,Denver Nuggets,4,5,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,28,1,0,20120209,DEN,GSW
Shot Chart Detail,0021100401,11,2403,Nene,1610612743,Denver Nuggets,1,10,51,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-5,1,1,20120211,IND,DEN
Shot Chart Detail,0021100401,17,2403,Nene,1610612743,Denver Nuggets,1,10,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1,20120211,IND,DEN
Shot Chart Detail,0021100401,53,2403,Nene,1610612743,Denver Nuggets,1,5,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-6,1,0,20120211,IND,DEN
Shot Chart Detail,0021100401,74,2403,Nene,1610612743,Denver Nuggets,1,3,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,13,190,1,1,20120211,IND,DEN
Shot Chart Detail,0021100401,79,2403,Nene,1610612743,Denver Nuggets,1,3,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,0,20120211,IND,DEN
Shot Chart Detail,0021100401,81,2403,Nene,1610612743,Denver Nuggets,1,2,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,11,1,0,20120211,IND,DEN
Shot Chart Detail,0021100401,188,2403,Nene,1610612743,Denver Nuggets,2,7,16,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,40,91,1,1,20120211,IND,DEN
Shot Chart Detail,0021100401,245,2403,Nene,1610612743,Denver Nuggets,2,1,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,39,1,0,20120211,IND,DEN
Shot Chart Detail,0021100401,281,2403,Nene,1610612743,Denver Nuggets,3,10,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-98,178,1,1,20120211,IND,DEN
Shot Chart Detail,0021100561,54,2403,Nene,1610612743,Denver Nuggets,1,6,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,6,1,0,20120305,DEN,SAC
Shot Chart Detail,0021100561,72,2403,Nene,1610612743,Denver Nuggets,1,5,1,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,0,1,0,20120305,DEN,SAC
Shot Chart Detail,0021100561,85,2403,Nene,1610612743,Denver Nuggets,1,4,5,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,121,60,1,0,20120305,DEN,SAC
Shot Chart Detail,0021100561,110,2403,Nene,1610612743,Denver Nuggets,1,2,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,3,1,1,20120305,DEN,SAC
Shot Chart Detail,0021100561,113,2403,Nene,1610612743,Denver Nuggets,1,1,42,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,1,1,1,20120305,DEN,SAC
Shot Chart Detail,0021100579,8,2403,Nene,1610612743,Denver Nuggets,1,10,39,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,34,1,0,20120307,DEN,CLE
Shot Chart Detail,0021100579,11,2403,Nene,1610612743,Denver Nuggets,1,10,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,162,64,1,0,20120307,DEN,CLE
Shot Chart Detail,0021100579,18,2403,Nene,1610612743,Denver Nuggets,1,9,55,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,14,1,1,20120307,DEN,CLE
Shot Chart Detail,0021100579,22,2403,Nene,1610612743,Denver Nuggets,1,9,20,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,34,1,0,20120307,DEN,CLE
Shot Chart Detail,0021100579,42,2403,Nene,1610612743,Denver Nuggets,1,7,2,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,33,1,1,20120307,DEN,CLE
Shot Chart Detail,0021100579,200,2403,Nene,1610612743,Denver Nuggets,2,7,0,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20120307,DEN,CLE
Shot Chart Detail,0021100579,302,2403,Nene,1610612743,Denver Nuggets,3,11,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,9,1,0,20120307,DEN,CLE
Shot Chart Detail,0021100579,340,2403,Nene,1610612743,Denver Nuggets,3,7,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,182,56,1,0,20120307,DEN,CLE
Shot Chart Detail,0021100579,564,2403,Nene,1610612743,Denver Nuggets,4,0,46,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,6,1,1,20120307,DEN,CLE
Shot Chart Detail,0021100579,570,2403,Nene,1610612743,Denver Nuggets,4,0,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,14,1,1,20120307,DEN,CLE
Shot Chart Detail,0021100592,8,2403,Nene,1610612743,Denver Nuggets,1,10,28,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,100,47,1,0,20120309,DEN,NOH
Shot Chart Detail,0021100592,12,2403,Nene,1610612743,Denver Nuggets,1,10,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,4,1,1,20120309,DEN,NOH
Shot Chart Detail,0021100592,21,2403,Nene,1610612743,Denver Nuggets,1,9,24,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,0,1,0,20120309,DEN,NOH
Shot Chart Detail,0021100592,45,2403,Nene,1610612743,Denver Nuggets,1,6,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20120309,DEN,NOH
Shot Chart Detail,0021100592,64,2403,Nene,1610612743,Denver Nuggets,1,4,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,9,1,1,20120309,DEN,NOH
Shot Chart Detail,0021100592,278,2403,Nene,1610612743,Denver Nuggets,3,10,43,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,187,42,1,0,20120309,DEN,NOH
Shot Chart Detail,0021100592,301,2403,Nene,1610612743,Denver Nuggets,3,8,19,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,1,20120309,DEN,NOH
Shot Chart Detail,0021100592,487,2403,Nene,1610612743,Denver Nuggets,4,4,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,6,1,1,20120309,DEN,NOH
Shot Chart Detail,0021100608,11,2403,Nene,1610612743,Denver Nuggets,1,10,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,108,78,1,1,20120311,DEN,MEM
Shot Chart Detail,0021100608,30,2403,Nene,1610612743,Denver Nuggets,1,8,56,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-5,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100608,61,2403,Nene,1610612743,Denver Nuggets,1,6,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,4,1,1,20120311,DEN,MEM
Shot Chart Detail,0021100608,66,2403,Nene,1610612743,Denver Nuggets,1,5,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,7,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100608,224,2403,Nene,1610612743,Denver Nuggets,2,3,57,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-157,50,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100608,245,2403,Nene,1610612743,Denver Nuggets,2,2,17,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20120311,DEN,MEM
Shot Chart Detail,0021100608,262,2403,Nene,1610612743,Denver Nuggets,2,0,33,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20120311,DEN,MEM
Shot Chart Detail,0021100608,280,2403,Nene,1610612743,Denver Nuggets,3,10,26,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-5,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100608,337,2403,Nene,1610612743,Denver Nuggets,3,5,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,7,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100608,346,2403,Nene,1610612743,Denver Nuggets,3,4,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-134,42,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100608,469,2403,Nene,1610612743,Denver Nuggets,4,5,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100608,482,2403,Nene,1610612743,Denver Nuggets,4,4,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-6,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100608,496,2403,Nene,1610612743,Denver Nuggets,4,3,58,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-45,0,1,0,20120311,DEN,MEM
Shot Chart Detail,0021100624,11,2403,Nene,1610612743,Denver Nuggets,1,10,33,Missed Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,12,1,0,20120313,DEN,ATL
Shot Chart Detail,0021100624,32,2403,Nene,1610612743,Denver Nuggets,1,8,36,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,11,1,0,20120313,DEN,ATL
Shot Chart Detail,0021100624,148,2403,Nene,1610612743,Denver Nuggets,2,9,3,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,1,1,0,20120313,DEN,ATL
Shot Chart Detail,0021100624,170,2403,Nene,1610612743,Denver Nuggets,2,6,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,6,1,1,20120313,DEN,ATL
Shot Chart Detail,0021100624,209,2403,Nene,1610612743,Denver Nuggets,2,2,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,9,1,1,20120313,DEN,ATL
Shot Chart Detail,0021100624,217,2403,Nene,1610612743,Denver Nuggets,2,1,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,53,1,1,20120313,DEN,ATL
Shot Chart Detail,0021100624,250,2403,Nene,1610612743,Denver Nuggets,3,11,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,7,1,1,20120313,DEN,ATL
Shot Chart Detail,0021100624,280,2403,Nene,1610612743,Denver Nuggets,3,9,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,23,162,1,0,20120313,DEN,ATL
Shot Chart Detail,0021100624,288,2403,Nene,1610612743,Denver Nuggets,3,8,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-10,195,1,1,20120313,DEN,ATL
Shot Chart Detail,0021100624,400,2403,Nene,1610612743,Denver Nuggets,4,8,45,Missed Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,0,20120313,DEN,ATL
Shot Chart Detail,0021100624,422,2403,Nene,1610612743,Denver Nuggets,4,7,51,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,12,1,1,20120313,DEN,ATL
Shot Chart Detail,0021100624,429,2403,Nene,1610612743,Denver Nuggets,4,7,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,0,167,1,0,20120313,DEN,ATL
Shot Chart Detail,0021100624,437,2403,Nene,1610612743,Denver Nuggets,4,6,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-29,187,1,0,20120313,DEN,ATL
Shot Chart Detail,0021100624,449,2403,Nene,1610612743,Denver Nuggets,4,4,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,34,1,1,20120313,DEN,ATL
Shot Chart Detail,0021100624,480,2403,Nene,1610612743,Denver Nuggets,4,0,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,42,1,0,20120313,DEN,ATL
Shot Chart Detail,0021100624,546,2403,Nene,1610612743,Denver Nuggets,5,1,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20120313,DEN,ATL
Shot Chart Detail,0021100686,2,2403,Nene,1610612764,Washington Wizards,1,11,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100686,14,2403,Nene,1610612764,Washington Wizards,1,9,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,21,149,1,0,20120321,NJN,WAS
Shot Chart Detail,0021100686,23,2403,Nene,1610612764,Washington Wizards,1,8,59,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,11,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100686,82,2403,Nene,1610612764,Washington Wizards,1,4,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,159,1,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100686,89,2403,Nene,1610612764,Washington Wizards,1,3,31,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,6,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100686,170,2403,Nene,1610612764,Washington Wizards,2,8,17,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,69,1,0,20120321,NJN,WAS
Shot Chart Detail,0021100686,243,2403,Nene,1610612764,Washington Wizards,2,3,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100686,275,2403,Nene,1610612764,Washington Wizards,2,1,21,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100686,315,2403,Nene,1610612764,Washington Wizards,3,8,50,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-147,91,1,0,20120321,NJN,WAS
Shot Chart Detail,0021100686,334,2403,Nene,1610612764,Washington Wizards,3,7,34,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,63,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100686,336,2403,Nene,1610612764,Washington Wizards,3,6,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,144,22,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100686,477,2403,Nene,1610612764,Washington Wizards,4,7,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,12,1,0,20120321,NJN,WAS
Shot Chart Detail,0021100686,513,2403,Nene,1610612764,Washington Wizards,4,4,47,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,9,1,1,20120321,NJN,WAS
Shot Chart Detail,0021100693,30,2403,Nene,1610612764,Washington Wizards,1,6,33,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,37,1,1,20120322,WAS,IND
Shot Chart Detail,0021100693,38,2403,Nene,1610612764,Washington Wizards,1,5,52,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-175,48,1,1,20120322,WAS,IND
Shot Chart Detail,0021100693,266,2403,Nene,1610612764,Washington Wizards,3,10,16,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,-16,1,0,20120322,WAS,IND
Shot Chart Detail,0021100693,268,2403,Nene,1610612764,Washington Wizards,3,10,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,0,20120322,WAS,IND
Shot Chart Detail,0021100693,276,2403,Nene,1610612764,Washington Wizards,3,9,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,77,1,0,20120322,WAS,IND
Shot Chart Detail,0021100693,297,2403,Nene,1610612764,Washington Wizards,3,7,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4,154,1,0,20120322,WAS,IND
Shot Chart Detail,0021100693,315,2403,Nene,1610612764,Washington Wizards,3,5,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,168,-32,1,0,20120322,WAS,IND
Shot Chart Detail,0021100693,478,2403,Nene,1610612764,Washington Wizards,4,5,25,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,28,1,0,20120322,WAS,IND
Shot Chart Detail,0021100693,509,2403,Nene,1610612764,Washington Wizards,4,2,32,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-2,1,1,20120322,WAS,IND
Shot Chart Detail,0021100711,4,2403,Nene,1610612764,Washington Wizards,1,11,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-6,1,1,20120324,WAS,ATL
